"era-106","7.222506","-12.993489","15.780421","-0.7881047","-3.2679167","3.8405073","6.070103","-12.972747","6.085042"
"era-107","7.313854","-13.236962","15.971403","-0.9755637","-3.7598047","4.145532","6.189713","-13.127683","6.638763"
"era-108","7.3931828","-13.489874","16.155552","-1.1786568","-4.2995844","4.4935393","6.307298","-13.292301","7.254578"
"era-109","7.4584713","-13.7523155","16.331808","-1.3936828","-4.877136","4.8837614","6.41787","-13.473148","7.9254904"
"era-110","7.5086703","-14.022614","16.499283","-1.6170267","-5.477048","5.30921","6.517434","-13.674962","8.637578"
"era-111","7.5446916","-14.297009","16.657637","-1.8451381","-6.0810285","5.7578306","6.6044803","-13.8988","9.372027"
"era-112","7.5695133","-14.570179","16.80723","-2.0744257","-6.671578","6.2156377","6.680124","-14.1418495","10.108863"
"era-113","7.5872226","-14.836542","16.948969","-2.3014688","-7.2350388","6.669884","6.747131","-14.398771","10.830672"
"era-114","7.601711","-15.091488","17.083904","-2.5234108","-7.762901","7.1109743","6.8087087","-14.663596","11.524775"
"era-115","7.6159286","-15.3321","17.213068","-2.738241","-8.251421","7.5328918","6.8676186","-14.931015","12.183525"
"era-116","7.631663","-15.557124","17.337381","-2.944779","-8.700317","7.9326525","6.9258637","-15.196972","12.8035145"
"era-117","7.6497846","-15.766544","17.457493","-3.1425216","-9.111547","8.309465","6.98471","-15.458705","13.38427"
"era-118","7.670548","-15.961124","17.573841","-3.3314261","-9.488118","8.663855","7.044798","-15.714463","13.92721"
"era-119","7.6938562","-16.142048","17.686823","-3.5117345","-9.833475","8.997139","7.1063895","-15.9633","14.434704"
"era-120","7.719434","-16.310654","17.796711","-3.6838467","-10.151012","9.310917","7.169447","-16.20477","14.909579"
"era-121","7.746928","-16.468307","17.90366","-3.8482158","-10.44394","9.606858","7.2338343","-16.438835","15.354766"
"era-122","7.7760615","-16.616297","18.007832","-4.0053368","-10.715171","9.886632","7.299299","-16.665577","15.773065"
"era-123","7.8064823","-16.75566","18.109396","-4.1556797","-10.967264","10.151731","7.365606","-16.88526","16.167051"
"era-124","7.837921","-16.887484","18.208439","-4.2997174","-11.202473","10.403511","7.4324937","-17.098143","16.539133"
"era-125","7.8701687","-17.012627","18.30512","-4.4378686","-11.422732","10.643204","7.4997425","-17.304586","16.891392"
"era-126","7.903037","-17.13184","18.399508","-4.570515","-11.629771","10.87184","7.5671573","-17.504908","17.225727"
"era-127","7.936359","-17.245785","18.491724","-4.698041","-11.825043","11.090424","7.6345477","-17.699434","17.543808"
"era-128","7.9699893","-17.354994","18.581854","-4.8207603","-12.009814","11.299781","7.701765","-17.88853","17.847141"
"era-129","8.0038595","-17.460028","18.669952","-4.938989","-12.185205","11.500656","7.7686763","-18.072453","18.137005"
"era-130","8.037855","-17.561253","18.756117","-5.052984","-12.352159","11.693695","7.8351755","-18.251472","18.41452"
"era-131","8.071911","-17.659029","18.840425","-5.163021","-12.511531","11.879507","7.9011946","-18.425886","18.680792"
"era-132","8.105952","-17.753706","18.922976","-5.2693267","-12.664037","12.058603","7.9666495","-18.595943","18.936695"
"era-133","8.1399555","-17.845507","19.003777","-5.372109","-12.810335","12.231443","8.031498","-18.76183","19.183006"
"era-134","8.173887","-17.934748","19.082943","-5.471579","-12.95095","12.398472","8.095681","-18.923782","19.420502"
"era-135","8.207709","-18.021603","19.160563","-5.567921","-13.08641","12.560058","8.159155","-19.081974","19.649815"
"era-136","8.241364","-18.106249","19.236689","-5.6612945","-13.217124","12.716553","8.22191","-19.236622","19.87152"
"era-137","8.274876","-18.18887","19.311365","-5.7518563","-13.343508","12.868284","8.283927","-19.387888","20.086132"
"era-138","8.308192","-18.269588","19.384653","-5.839772","-13.465874","13.015527","8.345201","-19.535913","20.294157"
"era-139","8.341321","-18.348555","19.45663","-5.9251695","-13.5845585","13.158548","8.405701","-19.68084","20.496012"
"era-140","8.374234","-18.425882","19.52735","-6.008172","-13.6998005","13.297579","8.465441","-19.822796","20.692059"
"era-141","8.406933","-18.501686","19.596792","-6.088896","-13.811857","13.432852","8.524402","-19.96196","20.882698"
"era-142","8.43941","-18.576012","19.665049","-6.1674743","-13.920958","13.564583","8.582604","-20.098396","21.06823"
"era-143","8.471647","-18.648989","19.732195","-6.243985","-14.027276","13.692952","8.640065","-20.232313","21.248951"
"era-144","8.50367","-18.72068","19.798191","-6.318526","-14.131003","13.818117","8.696782","-20.363722","21.425097"
"era-145","8.535439","-18.791142","19.863155","-6.391207","-14.232288","13.940265","8.752747","-20.492746","21.596954"
"era-146","8.566949","-18.860424","19.927103","-6.462101","-14.331305","14.059524","8.80799","-20.619488","21.764736"
"era-147","8.598225","-18.928627","19.990072","-6.531305","-14.428134","14.176067","8.862503","-20.744043","21.928658"
"era-148","8.6292515","-18.995787","20.05211","-6.598888","-14.522939","14.289991","8.916316","-20.866467","22.088903"
"era-149","8.660039","-19.061964","20.11325","-6.6649165","-14.6158","14.401443","8.969432","-20.986866","22.245644"
"era-150","8.690576","-19.127151","20.173504","-6.7294526","-14.7068405","14.510515","9.021872","-21.1053","22.399046"
"era-151","8.720861","-19.191431","20.232927","-6.792574","-14.796139","14.617321","9.07363","-21.221832","22.549301"
"era-152","8.750892","-19.254818","20.291533","-6.8543344","-14.8837805","14.72197","9.124751","-21.336573","22.696526"
"era-153","8.780669","-19.317335","20.349365","-6.9148006","-14.969835","14.824543","9.175219","-21.449524","22.840895"
"era-154","8.810189","-19.379059","20.40642","-6.974022","-15.054394","14.925139","9.225044","-21.560778","22.98249"
"era-155","8.839485","-19.440022","20.462751","-7.0320387","-15.137513","15.023846","9.27426","-21.670416","23.121416"
"era-156","8.868523","-19.500206","20.51842","-7.0889173","-15.219258","15.1207285","9.322875","-21.77846","23.25786"
"era-157","8.897305","-19.559631","20.57337","-7.1447077","-15.299681","15.2158575","9.370896","-21.884909","23.39191"
"era-158","8.92585","-19.618347","20.627674","-7.199439","-15.378834","15.309312","9.41832","-21.989893","23.523632"
"era-159","8.9541235","-19.67636","20.681314","-7.2531543","-15.45676","15.401156","9.465162","-22.093422","23.653097"
"era-160","8.982166","-19.733702","20.734304","-7.3058987","-15.533532","15.49146","9.511456","-22.195553","23.78044"
"era-161","9.009979","-19.790403","20.786694","-7.357698","-15.609165","15.580253","9.557189","-22.296316","23.905718"
"era-162","9.0375395","-19.846481","20.838552","-7.4085956","-15.683714","15.667625","9.602418","-22.395798","24.029022"
"era-163","9.0648775","-19.901972","20.889837","-7.458619","-15.757229","15.753617","9.647118","-22.494026","24.150398"
"era-164","9.091994","-19.95686","20.940575","-7.5077987","-15.829724","15.838273","9.691322","-22.591002","24.26992"
"era-165","9.118867","-20.011166","20.990805","-7.5561795","-15.901207","15.921633","9.735021","-22.686756","24.387651"
"era-166","9.145519","-20.064936","21.040504","-7.603774","-15.971739","16.003757","9.778218","-22.781357","24.503664"
"era-167","9.171948","-20.118153","21.089693","-7.650615","-16.041382","16.084673","9.82093","-22.874783","24.618006"
"era-168","9.19817","-20.170834","21.138409","-7.6967278","-16.11016","16.164438","9.863185","-22.96712","24.730726"
"era-169","9.224173","-20.223017","21.186644","-7.7421336","-16.17808","16.243057","9.904974","-23.058321","24.841871"
"era-170","9.249947","-20.274668","21.234428","-7.7868514","-16.245173","16.320618","9.946302","-23.148506","24.951519"
"era-171","9.275497","-20.325836","21.281786","-7.83093","-16.311447","16.397135","9.987204","-23.237667","25.059689"
"era-172","9.300853","-20.376509","21.32866","-7.874364","-16.37689","16.47261","10.027681","-23.325823","25.166405"
"era-173","9.326009","-20.42673","21.375126","-7.917184","-16.441582","16.547106","10.06774","-23.413025","25.27175"
"era-174","9.350945","-20.47649","21.421179","-7.959398","-16.50553","16.620663","10.107375","-23.499277","25.375738"
"era-175","9.375679","-20.525778","21.46679","-8.001044","-16.56877","16.693285","10.146621","-23.584593","25.478424"
"era-176","9.400219","-20.574635","21.512014","-8.042133","-16.631294","16.765009","10.185461","-23.66899","25.579823"
"era-177","9.424557","-20.62305","21.556839","-8.082654","-16.693161","16.835838","10.223926","-23.752535","25.680023"
"era-178","9.448708","-20.671057","21.601322","-8.122668","-16.754372","16.905848","10.261992","-23.835167","25.779026"
"era-179","9.472673","-20.718647","21.645426","-8.162185","-16.814886","16.97503","10.299702","-23.916979","25.87684"
"era-180","9.496439","-20.765821","21.689152","-8.201198","-16.874775","17.043415","10.337044","-23.997972","25.97352"
"era-181","9.520043","-20.812643","21.732517","-8.239742","-16.934027","17.111046","10.374007","-24.078165","26.069115"
"era-182","9.54345","-20.859045","21.775558","-8.277805","-16.992691","17.177885","10.410638","-24.157545","26.163624"
"era-183","9.566675","-20.905073","21.818256","-8.31543","-17.050766","17.24401","10.446923","-24.236183","26.25711"
"era-184","9.58973","-20.950739","21.860643","-8.352614","-17.108261","17.309422","10.482865","-24.314064","26.349556"
"era-185","9.612608","-20.996042","21.902708","-8.389348","-17.165209","17.374125","10.518489","-24.39123","26.441025"
"era-186","9.635312","-21.04099","21.944475","-8.425678","-17.221588","17.43813","10.5537815","-24.467638","26.531532"
"era-187","9.657848","-21.085592","21.98593","-8.4615965","-17.277445","17.50148","10.58874","-24.54333","26.621101"
"era-188","9.680216","-21.129814","22.027058","-8.497135","-17.332762","17.564196","10.623406","-24.618341","26.709747"
"era-189","9.702406","-21.173714","22.067892","-8.532273","-17.38757","17.62627","10.65776","-24.692698","26.797491"
"era-190","9.724427","-21.217274","22.108467","-8.567033","-17.441872","17.687729","10.691813","-24.766415","26.884375"
"era-191","9.7462845","-21.260519","22.148767","-8.601421","-17.495693","17.74858","10.725567","-24.83948","26.970406"
"era-192","9.767966","-21.303427","22.18881","-8.635464","-17.549042","17.808863","10.759036","-24.911896","27.055593"
"era-193","9.78951","-21.346027","22.228561","-8.669151","-17.601917","17.868536","10.792244","-24.983662","27.139984"
"era-194","9.810893","-21.388319","22.268047","-8.702498","-17.654366","17.927673","10.825156","-25.05484","27.223572"
"era-195","9.832127","-21.43028","22.307247","-8.735519","-17.70633","17.986263","10.857786","-25.125381","27.306362"
"era-196","9.853192","-21.471943","22.346188","-8.768209","-17.757887","18.044304","10.890144","-25.195328","27.388382"
"era-197","9.874108","-21.513308","22.384872","-8.800592","-17.809002","18.101835","10.922225","-25.264683","27.469639"
"era-198","9.894876","-21.554373","22.423338","-8.832659","-17.859722","18.158863","10.954071","-25.333494","27.550169"
"era-199","9.915484","-21.59513","22.461567","-8.864423","-17.909985","18.215368","10.985651","-25.40174","27.629984"
"era-200","9.935944","-21.635609","22.499527","-8.895881","-17.959866","18.27139","11.016989","-25.469471","27.7091"
"era-201","9.956261","-21.675808","22.53727","-8.927047","-18.009369","18.326931","11.048079","-25.536667","27.78755"
"era-202","9.976442","-21.715744","22.574766","-8.95792","-18.058483","18.382019","11.078915","-25.60334","27.865324"
"era-203","9.996484","-21.755423","22.612034","-8.988522","-18.107227","18.436634","11.109506","-25.669514","27.94244"
"era-204","10.0163765","-21.794815","22.64908","-9.018833","-18.155592","18.49079","11.13986","-25.735184","28.018908"
"era-205","10.036141","-21.83395","22.685902","-9.048894","-18.203575","18.544523","11.169988","-25.800343","28.09473"
"era-206","10.055774","-21.87283","22.722507","-9.078688","-18.251196","18.597813","11.199884","-25.865","28.169926"
"era-207","10.075282","-21.911469","22.758894","-9.108227","-18.298449","18.650671","11.229561","-25.929205","28.244505"
"era-208","10.094657","-21.949856","22.795082","-9.137513","-18.345379","18.703115","11.259006","-25.992884","28.318493"
"era-209","10.113907","-21.988","22.831057","-9.166562","-18.391964","18.755146","11.288212","-26.056107","28.391907"
"era-210","10.133044","-22.025913","22.866837","-9.19536","-18.438189","18.806767","11.317215","-26.11885","28.464752"
"era-211","10.152053","-22.0636","22.902424","-9.223915","-18.484102","18.857986","11.345994","-26.181149","28.537027"
"era-212","10.17095","-22.101032","22.937792","-9.252251","-18.529696","18.908825","11.3745575","-26.242954","28.608734"
"era-213","10.189722","-22.13825","22.972967","-9.28036","-18.574991","18.9593","11.4029255","-26.304327","28.679914"
